2025-06-12 10:40:01.179055,MESM24,BUY,12025-06-13T14:24:00.159840,MNQM5,BUY,1,21761.0,SUCCESS,"{'orderId': 1247041586, 'success': True, 'errorCode': 0, 'errorMessage': None}"
2025-06-13T16:10:52.959037,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226075, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:11:54.232425,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226098, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:12:55.582618,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226103, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:13:56.861986,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226108, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:14:58.143541,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226116, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:15:59.470803,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226126, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:17:00.933904,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226130, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:18:02.265271,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226132, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:19:03.511734,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226141, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:20:05.031780,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226154, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:21:06.404687,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226161, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
